epoch,model_name,mAP50,mAP50_95,precision,recall,f1_score,loss,inference_time_ms,fps
-1,YOLOv8,0,0,0,0,0,0,17.35229999758303,57.62924800396997
-1,YOLOv8,0,0,0,0,0,0,17.85770000424236,55.99825284120773
-1,YOLOv8,0,0,0,0,0,0,14.05160001013428,71.16627282863027
-1,YOLOv8,0,0,0,0,0,0,14.93750000372529,66.94560667786499
-1,YOLOv8,0,0,0,0,0,0,14.951399993151426,66.8833688121551
-1,YOLOv8,0,0,0,0,0,0,16.77009998820722,59.62993665530931
-1,YOLOv8,0,0,0,0,0,0,14.84730001538992,67.35231314538356
-1,YOLOv8,0,0,0,0,0,0,15.723200049251318,63.60028473005509
-1,YOLOv8,0,0,0,0,0,0,17.952300026081502,55.703168872354944
-1,YOLOv8,0,0,0,0,0,0,15.126599930226803,66.10870946627901
-1,YOLOv8,0,0,0,0,0,0,16.277800081297755,61.43336292408099
-1,YOLOv8,0,0,0,0,0,0,14.242299948818982,70.21337870944947
-1,YOLOv8,0,0,0,0,0,0,14.01129993610084,71.37096518956447
-1,YOLOv8,0,0,0,0,0,0,18.32290005404502,54.57651338218356
-1,YOLOv8,0,0,0,0,0,0,14.187199994921684,70.48607197741278
-1,YOLOv8,0,0,0,0,0,0,30.648799962364137,32.62770487679687
-1,YOLOv8,0,0,0,0,0,0,14.186199987307191,70.49104065181157
-1,YOLOv8,0,0,0,0,0,0,34.868899965658784,28.678851382890386
-1,YOLOv8,0,0,0,0,0,0,14.179600053466856,70.52385090054102
-1,YOLOv8,0,0,0,0,0,0,27.975200093351305,35.745946290395395
-1,YOLOv8,0,0,0,0,0,0,17.36269996035844,57.5947290619054
-1,YOLOv8,0,0,0,0,0,0,15.452799969352782,64.71319126522567
-1,YOLOv8,0,0,0,0,0,0,15.70350001566112,63.680071258171665
-1,YOLOv8,0,0,0,0,0,0,13.853900018148124,72.1818403980132
-1,YOLOv8,0,0,0,0,0,0,14.394299942068756,69.47194403511085
-1,YOLOv8,0,0,0,0,0,0,16.065299976617098,62.24595877173107
-1,YOLOv8,0,0,0,0,0,0,15.29470004606992,65.38212563749866
-1,YOLOv8,0,0,0,0,0,0,13.834099983796477,72.28515054620641
-1,YOLOv8,0,0,0,0,0,0,35.21340002771467,28.398280177800242
